Wall time,Step,Value
1758751882.8007858,42364,1.2341700792312622
1758751882.941397,42365,0.840486466884613
1758751883.0790284,42366,0.5728989243507385
1758751883.219926,42367,0.6244086027145386
1758751883.3617003,42368,0.909645676612854
1758751883.50093,42369,1.3831769227981567
1758751883.6420696,42370,1.6356858015060425
1758751883.7819383,42371,1.0968527793884277
1758751883.9197543,42372,1.0151770114898682
1758751884.0586002,42373,1.449934720993042
1758751884.1964352,42374,0.7774777412414551
1758751884.3374345,42375,1.1240127086639404
1758751884.4762826,42376,1.223569631576538
1758751884.6163986,42377,1.0515682697296143
1758751884.7566018,42378,1.1617668867111206
1758751884.8946862,42379,1.153331995010376
1758751885.035518,42380,1.2470601797103882
1758751885.1753874,42381,1.2957555055618286
1758751885.3179958,42382,1.591431975364685
1758751885.4600418,42383,0.8925142288208008
1758751885.6000707,42384,0.6731758713722229
1758751885.7404892,42385,0.8983061909675598
1758751885.8793304,42386,0.8621556162834167
1758751886.016804,42387,0.9875571131706238
1758751886.1592784,42388,0.6565775871276855
1758751886.3000493,42389,0.7874835729598999
1758751886.4388638,42390,1.2240535020828247
1758751886.5790384,42391,0.8518672585487366
1758751886.7170012,42392,0.5529793500900269
1758751886.8585637,42393,0.5783481001853943
1758751886.9955528,42394,0.9354612827301025
1758751887.1345313,42395,0.6770299077033997
1758751887.273732,42396,1.1722726821899414
1758751887.413026,42397,1.1715741157531738
1758751887.5506928,42398,0.727607250213623
1758751887.6888268,42399,0.7093995809555054
1758751887.8298233,42400,0.8607993721961975
1758751887.974361,42401,0.9973136186599731
1758751888.116075,42402,1.0197583436965942
1758751888.255402,42403,1.09747314453125
1758751888.394613,42404,0.9864823222160339
1758751888.5336108,42405,0.4216769337654114
1758751888.6733282,42406,1.046510934829712
1758751888.8139722,42407,0.6002805233001709
1758751888.9544435,42408,0.7478045225143433
1758751889.0931418,42409,0.8393105864524841
1758751889.2327652,42410,0.7568055391311646
1758751889.3752077,42411,1.1031639575958252
1758751889.5160606,42412,0.5282915830612183
1758751889.6593478,42413,0.693734884262085
1758751889.7987416,42414,1.1029523611068726
1758751889.9369106,42415,0.9695080518722534
1758751890.0761287,42416,0.6206106543540955
1758751890.2168865,42417,0.9582233428955078
1758751890.355154,42418,1.2217483520507812
1758751890.4960995,42419,1.1337625980377197
1758751890.6368818,42420,0.7798235416412354
1758751890.776833,42421,1.0748218297958374
1758751890.915807,42422,0.7460931539535522
1758751891.0567436,42423,1.2356737852096558
1758751891.1969612,42424,0.9201231002807617
1758751891.3369896,42425,0.8142671585083008
1758751891.476293,42426,0.6797738075256348
1758751891.6162295,42427,1.1278929710388184
1758751891.7561953,42428,0.8938913941383362
1758751891.8950174,42429,1.6893434524536133
1758751892.0337684,42430,1.2544224262237549
1758751892.171156,42431,0.8199183940887451
1758751892.3118558,42432,0.7992420196533203
1758751892.4507544,42433,1.1054997444152832
1758751892.5927248,42434,0.6889730095863342
1758751892.7289035,42435,0.6681628227233887
1758751892.8686929,42436,0.7541257739067078
1758751893.0072339,42437,1.511720895767212
1758751893.1471953,42438,1.1029775142669678
1758751893.2847395,42439,0.8632302284240723
1758751893.4280276,42440,1.1153795719146729
1758751893.5680447,42441,0.636380672454834
1758751893.7099595,42442,0.7505128979682922
1758751893.8549979,42443,0.9870296120643616
1758751893.9951563,42444,0.9394352436065674
1758751894.138114,42445,0.8730889558792114
1758751894.2779725,42446,1.1444413661956787
1758751894.4170842,42447,1.1596686840057373
1758751894.555396,42448,1.0317128896713257
1758751894.6966052,42449,1.2121261358261108
1758751894.839016,42450,1.1087788343429565
1758751894.977951,42451,0.7890649437904358
1758751895.1171675,42452,1.1239688396453857
1758751895.2657428,42453,0.8946796655654907
1758751895.4031904,42454,0.6805495023727417
1758751895.5430627,42455,0.8973288536071777
1758751895.6844401,42456,0.8483198881149292
1758751895.8272858,42457,0.9873881340026855
1758751895.9661152,42458,1.275921106338501
1758751896.105263,42459,0.8680310249328613
1758751896.246111,42460,0.9506918787956238
1758751896.3839269,42461,0.6298076510429382
1758751896.524775,42462,0.9348626136779785
1758751896.6628642,42463,1.3053765296936035
1758751896.8017192,42464,1.1688733100891113
1758751896.9419491,42465,0.8491848707199097
1758751897.0800505,42466,0.8135503530502319
1758751897.22067,42467,0.9436519742012024
1758751897.3621886,42468,1.0600922107696533
1758751897.5015724,42469,0.6288148164749146
1758751897.6420417,42470,1.1003540754318237
1758751897.7814791,42471,0.7500702738761902
1758751897.921077,42472,0.7763058543205261
1758751898.0623822,42473,0.5913960337638855
1758751898.2028146,42474,1.0596973896026611
1758751898.3423662,42475,0.726681649684906
1758751898.4824367,42476,0.5244052410125732
1758751898.6252098,42477,0.7696890234947205
1758751898.7629328,42478,1.1446008682250977
1758751898.9018996,42479,1.0927828550338745
1758751899.044321,42480,0.7156432867050171
1758751899.1848903,42481,0.5392191410064697
1758751899.32613,42482,0.5777333974838257
1758751899.4649556,42483,0.9851972460746765
1758751899.6036882,42484,0.8464948534965515
1758751899.7438617,42485,1.6775532960891724
1758751899.8841476,42486,0.8185052871704102
1758751900.0236683,42487,0.7028917670249939
1758751900.1668916,42488,1.064864993095398
1758751900.3101225,42489,0.6675153970718384
1758751900.4487045,42490,0.967282772064209
1758751900.5886416,42491,0.696504533290863
1758751900.727201,42492,0.9305022358894348
1758751900.867769,42493,1.0388940572738647
1758751901.0073042,42494,0.9794462323188782
1758751901.146173,42495,1.1669718027114868
1758751901.2859206,42496,0.8511530756950378
1758751901.4297705,42497,1.603972315788269
1758751901.5689774,42498,2.0886056423187256
1758751901.711684,42499,0.835036039352417
1758751901.852987,42500,0.7109915614128113
1758751901.994006,42501,0.947088897228241
1758751902.1339908,42502,1.4541099071502686
1758751902.272271,42503,0.9041603803634644
1758751902.4126573,42504,0.7467638254165649
1758751902.5512204,42505,0.6973510384559631
1758751902.6920724,42506,0.8602678179740906
1758751902.8295896,42507,1.3651236295700073
1758751902.9695902,42508,1.082494854927063
1758751903.1103454,42509,0.7649180889129639
1758751903.248839,42510,0.8606553077697754
1758751903.3875072,42511,0.785780668258667
1758751903.5285718,42512,0.523692786693573
1758751903.667986,42513,0.787183940410614
1758751903.8074195,42514,1.2537707090377808
1758751903.9467742,42515,1.080314040184021
1758751904.0864804,42516,0.7080038785934448
1758751904.2274284,42517,0.9734878540039062
1758751904.372078,42518,1.2974162101745605
1758751904.5111127,42519,1.254731297492981
1758751904.6497085,42520,0.7811008095741272
1758751904.7877474,42521,0.7963976860046387
1758751904.926515,42522,1.376102089881897
1758751905.0663927,42523,0.8979299068450928
1758751905.2039137,42524,0.7970499396324158
1758751905.3441687,42525,0.7564796209335327
1758751905.4829476,42526,1.2991966009140015
1758751905.6223552,42527,1.313582181930542
1758751905.761629,42528,0.7991925477981567
1758751905.9001086,42529,0.7777069807052612
1758751906.0406373,42530,0.8497797250747681
1758751906.1874628,42531,0.7395166754722595
1758751906.3273826,42532,0.723225474357605
1758751906.4690444,42533,0.9393584728240967
1758751906.608754,42534,0.6419897675514221
1758751906.746818,42535,1.1486304998397827
1758751906.8864934,42536,0.9661872386932373
1758751907.0269477,42537,0.807903528213501
1758751907.1648555,42538,0.8065749406814575
1758751907.3034403,42539,0.7677850127220154
1758751907.4461925,42540,0.39297381043434143
1758751907.5857327,42541,1.018695592880249
1758751907.7274597,42542,1.2370049953460693
1758751907.8671095,42543,0.5616154074668884
1758751908.0089853,42544,0.9546152353286743
1758751908.1468952,42545,1.183293342590332
1758751908.2849493,42546,1.4016953706741333
1758751908.4251313,42547,0.8284094333648682
1758751908.5671582,42548,0.7044634819030762
1758751908.7046585,42549,1.003316879272461
1758751908.8439045,42550,0.7661656141281128
1758751908.98502,42551,1.1749813556671143
1758751909.1241946,42552,0.8693912029266357
1758751909.2633536,42553,0.7937582731246948
1758751909.40392,42554,0.7620252370834351
1758751909.5430748,42555,1.0831005573272705
1758751909.6841474,42556,0.867964506149292
1758751909.824813,42557,1.069021224975586
1758751909.964129,42558,0.5344728231430054
1758751910.1041214,42559,1.2238980531692505
1758751910.2450955,42560,0.7393333315849304
1758751910.3879097,42561,0.8539350032806396
1758751910.5295465,42562,0.8735150098800659
1758751910.6700559,42563,0.7565934658050537
1758751910.8102098,42564,0.6292628049850464
1758751910.9494822,42565,0.7684699296951294
1758751911.0871031,42566,0.8562688827514648
1758751911.2264686,42567,1.0116145610809326
1758751911.3669941,42568,0.8784850239753723
1758751911.5052278,42569,1.4947752952575684
1758751911.6469736,42570,1.2463308572769165
1758751911.7850642,42571,1.0833219289779663
1758751911.925287,42572,0.5680315494537354
1758751912.065208,42573,0.6744285225868225
1758751912.2069893,42574,0.8084366917610168
1758751912.3452802,42575,0.7395691275596619
1758751912.4831905,42576,0.7562589645385742
1758751912.6235778,42577,0.6929447650909424
1758751912.762785,42578,1.145466923713684
1758751912.9041936,42579,0.7191879749298096
1758751913.0440524,42580,0.9791563749313354
1758751913.183794,42581,0.846176028251648
1758751913.3205936,42582,0.752124547958374
1758751913.4615998,42583,0.7313312292098999
1758751913.5998726,42584,1.2571290731430054
1758751913.7373002,42585,1.2145144939422607
1758751913.8766344,42586,0.7986251711845398
1758751914.0155559,42587,0.7406186461448669
1758751914.1546166,42588,0.5020189881324768
1758751914.2940905,42589,0.9206587076187134
1758751914.432242,42590,0.8913431763648987
1758751914.571367,42591,1.0013104677200317
1758751914.710191,42592,1.4011363983154297
1758751914.849678,42593,0.9097856283187866
1758751914.9863071,42594,1.2758734226226807
1758751915.1268477,42595,1.0691865682601929
1758751915.2650478,42596,0.7972608804702759
1758751915.404188,42597,0.7156030535697937
1758751915.5436375,42598,0.7555364966392517
1758751915.6873162,42599,1.0150407552719116
1758751915.8260581,42600,0.8517828583717346
1758751915.9657528,42601,0.7023983001708984
1758751916.1050344,42602,0.7664883732795715
1758751916.2442448,42603,0.8974608182907104
1758751916.3825908,42604,0.7560411691665649
1758751916.521809,42605,1.024681568145752
1758751916.6628518,42606,0.8136650919914246
1758751916.801694,42607,1.466713547706604
1758751916.9394307,42608,0.9040701389312744
1758751917.0796,42609,0.6372278928756714
1758751917.219612,42610,0.7472633123397827
1758751917.3588314,42611,0.7073153257369995
1758751917.4961486,42612,1.0470917224884033
1758751917.6344771,42613,1.5170910358428955
1758751917.7712407,42614,1.8241018056869507
1758751917.9114482,42615,1.1325597763061523
1758751918.0539095,42616,1.0001237392425537
1758751918.1960359,42617,0.9937410950660706
1758751918.3338232,42618,0.8419227600097656
1758751918.4745731,42619,1.2432068586349487
1758751918.614186,42620,1.908734917640686
1758751918.752067,42621,1.35836660861969
1758751918.8937066,42622,1.3614819049835205
1758751919.0320065,42623,1.3913195133209229
1758751919.17011,42624,1.2237954139709473
1758751919.3107939,42625,1.5786354541778564
1758751919.450095,42626,0.9184602499008179
1758751919.589754,42627,0.8116464614868164
1758751919.7275186,42628,1.244617223739624
1758751919.8672514,42629,2.3743910789489746
1758751920.0064237,42630,2.0697309970855713
1758751920.153506,42631,1.273867130279541
1758751920.293841,42632,1.5089747905731201
1758751920.4310083,42633,1.252259373664856
1758751920.5716455,42634,1.029255986213684
1758751920.7141414,42635,1.2239978313446045
1758751920.852128,42636,1.391497254371643
1758751920.993014,42637,1.2819517850875854
1758751921.132335,42638,1.0436813831329346
1758751921.2721286,42639,1.2151213884353638
1758751921.4137316,42640,0.8405132293701172
1758751921.5657923,42641,0.9593682885169983
1758751921.7072155,42642,0.7686496376991272
1758751921.846323,42643,0.8657279014587402
1758751921.9850886,42644,0.7288436889648438
1758751922.1257548,42645,1.098304033279419
1758751922.2629554,42646,0.8401861786842346
1758751922.4022524,42647,0.8420523405075073
1758751922.5414944,42648,0.8220526576042175
1758751922.6823637,42649,0.9497289061546326
1758751922.8211124,42650,0.8799161314964294
1758751922.961013,42651,0.8304153680801392
1758751923.1004422,42652,0.6818795204162598
1758751923.2379084,42653,1.0396289825439453
1758751923.3772583,42654,0.4899100661277771
1758751923.5163698,42655,0.7739866375923157
1758751923.6566799,42656,0.5807715058326721
1758751923.796388,42657,0.6318848133087158
1758751923.9346912,42658,0.8348219394683838
1758751924.0773396,42659,0.7351580262184143
1758751924.2146432,42660,0.8293660879135132
1758751924.3528807,42661,0.5171186923980713
1758751924.4930973,42662,1.1792371273040771
1758751924.6304488,42663,1.177022933959961
1758751924.770001,42664,0.5622736215591431
1758751924.908903,42665,0.7322484850883484
1758751925.045247,42666,0.9672092795372009
1758751925.1885834,42667,1.1473451852798462
1758751925.3274271,42668,0.788108229637146
1758751925.4660618,42669,0.8804331421852112
1758751925.604939,42670,1.0432021617889404
1758751925.744863,42671,1.0196236371994019
1758751925.8854795,42672,0.6557019948959351
1758751926.025278,42673,1.0089504718780518
1758751926.1629562,42674,0.9362767934799194
1758751926.3051238,42675,0.9935580492019653
1758751926.4457214,42676,0.8308171629905701
1758751926.583124,42677,1.13038969039917
1758751926.7250512,42678,0.7679092884063721
1758751926.8658192,42679,0.8892937898635864
1758751927.0059023,42680,0.8475160598754883
1758751927.1468604,42681,0.9976131916046143
1758751927.2860858,42682,1.1205170154571533
1758751927.425939,42683,1.0650367736816406
1758751927.5620818,42684,1.1227113008499146
1758751927.7007725,42685,1.0534172058105469
1758751927.838018,42686,0.9623291492462158
1758751927.977771,42687,0.931623637676239
1758751928.1175926,42688,1.0749335289001465
1758751928.2547467,42689,0.9243713617324829
1758751928.3978574,42690,0.6982355117797852
1758751928.537803,42691,0.6701282858848572
1758751928.677957,42692,0.6914395093917847
1758751928.818807,42693,0.5333561301231384
1758751928.959713,42694,0.5759468078613281
1758751929.09525,42695,1.1534168720245361
1758751929.2357817,42696,1.1784039735794067
1758751929.3770425,42697,1.1120010614395142
1758751929.5162284,42698,0.9160551428794861
1758751929.6544776,42699,0.9870168566703796
1758751929.7946372,42700,0.9631024599075317
1758751929.936344,42701,0.7320353388786316
1758751930.077283,42702,1.0954314470291138
1758751930.2156622,42703,0.8577678799629211
1758751930.3556209,42704,0.8751424551010132
1758751930.4959395,42705,0.869575023651123
1758751930.636441,42706,0.7792907357215881
1758751930.7771974,42707,0.8915408253669739
1758751930.919043,42708,0.8252151012420654
1758751931.0599499,42709,1.0418506860733032
1758751931.1999633,42710,1.736566424369812
1758751931.3386903,42711,0.4737643003463745
1758751931.4780748,42712,0.7888296246528625
1758751931.6170468,42713,1.3209893703460693
1758751931.7561164,42714,0.9513970613479614
1758751931.8977365,42715,0.740681529045105
1758751932.0360246,42716,0.9604319334030151
1758751932.1765187,42717,0.5295963883399963
1758751932.315377,42718,0.6838630437850952
1758751932.4533865,42719,0.4641530513763428
1758751932.5951235,42720,0.8593007922172546
1758751932.7347305,42721,1.0674855709075928
1758751932.8732839,42722,0.8785232901573181
1758751933.0123239,42723,1.1664259433746338
1758751933.1520243,42724,0.8791667819023132
1758751933.292701,42725,0.7226413488388062
1758751933.4292438,42726,0.8298285603523254
1758751933.5713205,42727,1.0056732892990112
1758751933.711127,42728,1.2557847499847412
1758751933.8492906,42729,1.3441656827926636
1758751933.9872682,42730,0.8771074414253235
1758751934.126974,42731,0.6295551657676697
1758751934.265295,42732,0.957268238067627
1758751934.404864,42733,1.026729702949524
1758751934.5464795,42734,1.1821036338806152
1758751934.686099,42735,0.7429651618003845
1758751934.826188,42736,1.1404329538345337
1758751934.9640377,42737,0.9151795506477356
1758751935.1027796,42738,1.7207221984863281
1758751935.2428143,42739,1.3630291223526
1758751935.379766,42740,0.8471885919570923
1758751935.5188553,42741,0.8866318464279175
1758751935.6590717,42742,1.0057631731033325
1758751935.7969503,42743,0.7501136660575867
1758751935.9374084,42744,0.7206417322158813
1758751936.0770588,42745,0.9527779817581177
1758751936.2164383,42746,0.5733820796012878
1758751936.35602,42747,0.5169713497161865
1758751936.495498,42748,0.5963348150253296
1758751936.6357968,42749,0.8253395557403564
1758751936.7766063,42750,0.9730838537216187
1758751936.9122128,42751,0.8071113228797913
1758751937.051983,42752,0.8718655109405518
1758751937.1941156,42753,2.4666600227355957
1758751937.3316212,42754,1.538564920425415
1758751937.4719825,42755,1.0071508884429932
1758751937.612993,42756,0.621616542339325
1758751937.7529552,42757,1.332561731338501
1758751937.8929486,42758,1.1086300611495972
1758751938.0300488,42759,1.5195863246917725
1758751938.1706963,42760,1.1022093296051025
1758751938.310937,42761,1.1737174987792969
1758751938.449264,42762,1.5850348472595215
1758751938.5886421,42763,1.2976154088974
1758751938.727489,42764,1.0269966125488281
1758751938.8636045,42765,0.884577751159668
1758751939.001525,42766,0.638192892074585
1758751939.143679,42767,0.6964554190635681
1758751939.2838867,42768,0.7790840268135071
1758751939.4226952,42769,0.7113157510757446
1758751939.5615623,42770,1.941356897354126
1758751939.7020946,42771,0.9982292652130127
1758751939.8421478,42772,1.1293067932128906
1758751939.9788334,42773,0.6956104636192322
1758751940.1190603,42774,1.0876097679138184
1758751940.258072,42775,0.7326826453208923
1758751940.3948421,42776,0.57174152135849
1758751940.533312,42777,0.8485465049743652
1758751940.671656,42778,1.3835933208465576
1758751940.8103182,42779,1.2725328207015991
1758751940.9531593,42780,0.5469928979873657
1758751941.0936291,42781,0.82002854347229
1758751941.2319932,42782,0.8415319919586182
1758751941.3696215,42783,1.0531647205352783
1758751941.5067177,42784,0.8817748427391052
1758751941.6459653,42785,0.8158224821090698
1758751941.7859845,42786,0.7305986881256104
1758751941.92624,42787,0.6230465769767761
1758751942.063396,42788,1.2814738750457764
1758751942.2038255,42789,0.7533661723136902
1758751942.3438334,42790,0.7440084218978882
1758751942.4818463,42791,0.8028484582901001
1758751942.6199062,42792,0.7927387952804565
1758751942.760632,42793,0.751063346862793
1758751942.8969781,42794,0.460946261882782
1758751943.036582,42795,0.5840059518814087
1758751943.1746514,42796,0.7508232593536377
1758751943.3118157,42797,0.9991211891174316
1758751943.4499743,42798,0.7477974891662598
1758751943.5886266,42799,0.736335277557373
1758751943.7287755,42800,0.8159240484237671
1758751943.868057,42801,0.8341435194015503
1758751944.005059,42802,0.7879180908203125
1758751944.1446579,42803,0.8093613386154175
1758751944.2817829,42804,0.6731650829315186
1758751944.418915,42805,0.7921944856643677
1758751944.5554898,42806,0.802783727645874
1758751944.6955824,42807,0.49373918771743774
1758751944.8345096,42808,0.4484025239944458
1758751944.9716742,42809,0.6739287972450256
1758751945.1128054,42810,0.6318583488464355
1758751945.2514725,42811,0.651212215423584
1758751945.3870275,42812,0.47930997610092163
1758751945.5266209,42813,0.510341465473175
1758751945.664848,42814,0.6324716806411743
1758751945.8039289,42815,0.6679167747497559
1758751945.9435444,42816,0.6783168315887451
1758751946.0830848,42817,0.949366569519043
1758751946.2206194,42818,0.5487780570983887
1758751946.3612225,42819,0.5457026958465576
1758751946.4973087,42820,1.0228557586669922
1758751946.6359348,42821,1.2548611164093018
1758751946.7720716,42822,1.0770684480667114
1758751946.9112275,42823,1.125910758972168
1758751947.0478306,42824,0.761886715888977
1758751947.1861074,42825,0.9120025038719177
1758751947.3237746,42826,0.9996976852416992
1758751947.4625254,42827,0.46121078729629517
1758751947.603102,42828,0.9710193872451782
1758751947.7401228,42829,0.8575193881988525
1758751947.886219,42830,0.8427715301513672
1758751948.0237675,42831,0.5624881982803345
1758751948.1642723,42832,0.537114143371582
1758751948.3039036,42833,0.6912791728973389
1758751948.443417,42834,0.8354844450950623
1758751948.5800278,42835,0.6806182861328125
1758751948.721519,42836,0.5293240547180176
1758751948.8628733,42837,0.7243999242782593
1758751949.0028965,42838,0.5023844838142395
1758751949.1401856,42839,0.7394986152648926
1758751949.2789395,42840,0.6732741594314575
1758751949.4175873,42841,0.7860821485519409
1758751949.5561268,42842,0.5209829211235046
1758751949.6946826,42843,0.562761664390564
1758751949.8358047,42844,0.7047313451766968
1758751949.9718258,42845,0.7468306422233582
1758751950.1110008,42846,0.774992823600769
1758751950.2461176,42847,0.7050753831863403
1758751950.3897486,42848,0.855118989944458
1758751950.5279112,42849,0.7104504704475403
1758751950.6659083,42850,0.7785319089889526
1758751950.803075,42851,1.0625593662261963
1758751950.94466,42852,0.8086731433868408
1758751951.0837877,42853,0.6166081428527832
1758751951.2274818,42854,1.0049241781234741
1758751951.3667164,42855,1.7618646621704102
1758751951.505762,42856,0.8829264044761658
1758751951.6469963,42857,0.6835206747055054
1758751951.7862377,42858,0.7294636368751526
1758751951.9253678,42859,0.884031355381012
1758751952.0623991,42860,0.9462088346481323
1758751952.2020445,42861,0.6128222942352295
1758751952.337085,42862,0.5052742958068848
1758751952.4767008,42863,0.6946740746498108
1758751952.6157827,42864,0.705105721950531
1758751952.7543745,42865,1.4069467782974243
1758751952.893074,42866,0.4521867036819458
1758751953.0330787,42867,0.9939218759536743
1758751953.1717427,42868,0.5090891122817993
1758751953.3119643,42869,1.2248245477676392
1758751953.4524777,42870,0.9249774813652039
1758751953.5957522,42871,0.7403724789619446
1758751953.7272518,42872,0.9641661643981934
1758751953.8619936,42873,0.7816985845565796
1758751954.0015955,42874,0.7638587951660156
1758751954.137436,42875,0.8038895130157471
1758751954.2755163,42876,1.1816233396530151
1758751954.412678,42877,0.7856349945068359
1758751954.5512507,42878,0.7439560890197754
1758751954.6929498,42879,0.8168500065803528
1758751954.8355744,42880,0.7688806056976318
1758751954.9752367,42881,1.0071254968643188
1758751955.1129968,42882,1.1924831867218018
1758751955.2526832,42883,1.0648411512374878
1758751955.3907983,42884,0.7892715334892273
1758751955.5279195,42885,1.015579104423523
1758751955.6639807,42886,0.8681405782699585
1758751955.803353,42887,0.9045535326004028
1758751955.9437475,42888,0.8457509279251099
1758751956.0809004,42889,0.9087478518486023
1758751956.2195141,42890,0.5500743389129639
1758751956.359675,42891,0.683568000793457
1758751956.4947793,42892,0.7200424671173096
1758751956.6351383,42893,0.8695406317710876
1758751956.7738454,42894,1.0468552112579346
1758751956.9116426,42895,1.0708363056182861
1758751957.0457046,42896,0.8308602571487427
1758751957.1856935,42897,0.8435533046722412
1758751957.3222184,42898,0.609376072883606
1758751957.4599168,42899,1.0330382585525513
1758751957.5980623,42900,1.2851063013076782
1758751957.7370827,42901,0.9809252023696899
1758751957.8747299,42902,1.063733696937561
1758751958.0123062,42903,1.1409389972686768
1758751958.1498976,42904,0.9945646524429321
1758751958.2859497,42905,1.0346635580062866
1758751958.4215078,42906,0.9646769762039185
1758751958.5607142,42907,1.0149794816970825
1758751958.6947625,42908,0.9046919345855713
1758751958.8347692,42909,0.9038599729537964
1758751958.971841,42910,0.8207253813743591
1758751959.1108708,42911,0.6002237796783447
1758751959.245526,42912,0.7003918290138245
1758751959.3868086,42913,0.601051926612854
1758751959.528089,42914,1.921348214149475
1758751959.6666062,42915,1.0928657054901123
1758751959.8036716,42916,1.0664972066879272
1758751959.9439144,42917,0.902170717716217
1758751960.0790648,42918,0.8311318159103394
1758751960.2190595,42919,0.9536731839179993
1758751960.3616872,42920,0.7929311990737915
1758751960.5028107,42921,0.9014691710472107
1758751960.6428843,42922,0.7628533840179443
1758751960.778962,42923,0.6030433773994446
1758751960.9190042,42924,0.8422024846076965
1758751961.0559661,42925,0.9812052249908447
1758751961.1949556,42926,0.7022567987442017
1758751961.3302894,42927,0.9314292669296265
1758751961.4701364,42928,0.7114259004592896
1758751961.6111894,42929,0.467573881149292
1758751961.7471628,42930,0.7647501826286316
1758751961.8857224,42931,0.600623369216919
1758751962.027391,42932,0.4961521625518799
1758751962.1669595,42933,0.6750613451004028
1758751962.3061202,42934,0.7296136021614075
1758751962.445158,42935,0.8731363415718079
1758751962.5801928,42936,0.8138585686683655
1758751962.7187428,42937,1.0384728908538818
1758751962.8559206,42938,1.0906932353973389
1758751962.993761,42939,1.1595277786254883
1758751963.1360636,42940,0.8959293365478516
1758751963.2750971,42941,0.6728295683860779
1758751963.4141865,42942,0.6224400401115417
1758751963.5532913,42943,0.8458526134490967
1758751963.6939092,42944,1.1992521286010742
1758751963.831018,42945,0.6708686351776123
1758751963.97032,42946,0.48041239380836487
1758751964.1087377,42947,0.9524978995323181
1758751964.244902,42948,0.5910071134567261
1758751964.386773,42949,0.6686021089553833
1758751964.5230873,42950,0.895811140537262
1758751964.6620562,42951,0.8038066625595093
1758751964.799024,42952,0.7256897687911987
1758751964.9380872,42953,0.6251615285873413
1758751965.0775778,42954,0.5639846920967102
1758751965.2166374,42955,0.6916255950927734
1758751965.354711,42956,0.8339669108390808
1758751965.493721,42957,0.6653148531913757
1758751965.630942,42958,0.9362336993217468
1758751965.770007,42959,0.5899108648300171
1758751965.9100301,42960,0.621861457824707
1758751966.0457623,42961,0.8889502882957458
1758751966.1878757,42962,1.4547224044799805
1758751966.3274567,42963,1.1116833686828613
1758751966.463598,42964,1.3333075046539307
1758751966.6026523,42965,1.3211658000946045
1758751966.741643,42966,1.062597393989563
1758751966.8862102,42967,0.6538886427879333
1758751967.0268598,42968,1.1781928539276123
1758751967.1637044,42969,0.9300273656845093
1758751967.3027482,42970,1.2465133666992188
1758751967.443789,42971,0.9616883993148804
1758751967.580941,42972,1.3477702140808105
1758751967.7198865,42973,0.9706040024757385
1758751967.8569322,42974,1.3118698596954346
1758751967.994058,42975,0.9663494825363159
1758751968.1311104,42976,0.8033739328384399
1758751968.269089,42977,0.6004101037979126
1758751968.4071634,42978,0.700371265411377
1758751968.5447514,42979,0.6861203908920288
1758751968.6852453,42980,0.9290809631347656
1758751968.8217628,42981,0.6044511198997498
1758751968.9608443,42982,0.4803965091705322
1758751969.1029243,42983,0.545326828956604
1758751969.2389665,42984,0.7090921998023987
1758751969.3790233,42985,0.8143654465675354
1758751969.5197253,42986,0.6465493440628052
1758751969.6570225,42987,0.5615460872650146
1758751969.7990592,42988,0.4756864905357361
1758751969.9376407,42989,0.4560304284095764
1758751970.0781026,42990,0.5460594892501831
1758751970.2131188,42991,0.8768903017044067
1758751970.3519175,42992,0.8546788692474365
1758751970.4929724,42993,1.0046664476394653
1758751970.634543,42994,0.6967187523841858
1758751970.7700293,42995,0.9505177140235901
1758751970.9110487,42996,0.8808431625366211
1758751971.0467594,42997,0.8622468709945679
1758751971.18672,42998,0.7869520783424377
1758751971.3278463,42999,0.810307502746582
1758752264.9278183,43000,0.5743869543075562
1758752265.08083,43001,0.49284160137176514
1758752265.2374163,43002,0.6868429780006409
1758752265.3906798,43003,0.889015793800354
1758752265.5436232,43004,0.6581383943557739
1758752265.70638,43005,0.7973723411560059
1758752265.8629835,43006,0.8601638078689575
1758752266.026543,43007,0.6672399044036865
1758752266.1807327,43008,0.8863283395767212
1758752266.3362384,43009,0.7333982586860657
1758752266.4942894,43010,0.5963276624679565
1758752266.6491601,43011,1.046537160873413
1758752266.8006854,43012,0.785521388053894
1758752266.954558,43013,0.6392608880996704
1758752267.1091044,43014,0.5552038550376892
1758752267.2638106,43015,0.5642433166503906
1758752267.4165776,43016,1.0830042362213135
1758752267.5692132,43017,0.6723814010620117
1758752267.72242,43018,1.0555144548416138
1758752267.8777423,43019,1.280186414718628
1758752268.0364673,43020,0.9101467132568359
1758752268.1876109,43021,0.8942276239395142
1758752268.3390915,43022,0.7250739932060242
1758752268.4948165,43023,1.232288122177124
1758752268.6466534,43024,1.0542027950286865
1758752268.7975633,43025,1.4792424440383911
1758752268.9499085,43026,1.0222771167755127
1758752269.105868,43027,0.8247337937355042
1758752269.2601929,43028,0.7701601982116699
1758752269.4122329,43029,0.8588510751724243
1758752269.563229,43030,0.722912073135376
1758752269.7122355,43031,0.8955756425857544
1758752269.8640141,43032,1.0716545581817627
1758752270.0197656,43033,1.399871826171875
1758752270.1692712,43034,0.8605119585990906
1758752270.3210557,43035,0.7585574388504028
1758752270.4733708,43036,0.6457526683807373
1758752270.626577,43037,0.6189862489700317
1758752270.7777803,43038,0.6234799027442932
1758752270.9303398,43039,0.39181825518608093
1758752271.0850766,43040,0.4155850410461426
1758752271.2388673,43041,0.715044379234314
